
mktdata,CS.D.EURUSD.TODAY.IP,1/8/2016 8:0:0,EURUSD,-0.05987629629629629629629895,-0.05987629629629629629629895,0
mktdata,CS.D.EURUSD.TODAY.IP,1/8/2016 10:33:18,EURUSD,0.12062370370370370370370105,0.12062370370370370370370105,0
mktdata,CS.D.EURUSD.TODAY.IP,1/8/2016 10:58:9,EURUSD,0.03762370370370370370370105,0.03762370370370370370370105,0
mktdata,CS.D.EURUSD.TODAY.IP,1/8/2016 12:25:24,EURUSD,0.08262370370370370370370105,0.08262370370370370370370105,0
mktdata,CS.D.EURUSD.TODAY.IP,1/8/2016 12:38:25,EURUSD,0.09162370370370370370370105,0.09162370370370370370370105,0
mktdata,CS.D.EURUSD.TODAY.IP,1/8/2016 15:0:21,EURUSD,0.05662370370370370370370105,0.05662370370370370370370105,0
mktdata,CS.D.EURUSD.TODAY.IP,1/8/2016 15:34:30,EURUSD,-0.00487629629629629629629895,-0.00487629629629629629629895,0
mktdata,CS.D.EURUSD.TODAY.IP,1/8/2016 15:42:4,EURUSD,0.03712370370370370370370105,0.03712370370370370370370105,0
mktdata,CS.D.EURUSD.TODAY.IP,1/8/2016 16:20:46,EURUSD,0.04612370370370370370370105,0.04612370370370370370370105,0
mktdata,CS.D.EURUSD.TODAY.IP,1/8/2016 16:53:46,EURUSD,-0.02987629629629629629629895,-0.02987629629629629629629895,0

indicators,EMA_2_CS.D.EURUSD.TODAY.IP,1/8/2016 8:0:0,-0.05325997405003264804968093
indicators,EMA_10_CS.D.EURUSD.TODAY.IP,1/8/2016 8:0:0,-0.03084645371014385188518216
indicators,EMA_30_CS.D.EURUSD.TODAY.IP,1/8/2016 8:0:0,-0.01142690991860546948822794
indicators,EMA_90_CS.D.EURUSD.TODAY.IP,1/8/2016 8:0:0,0.01329473768524172319680778
indicators,RSI_1_14_CS.D.EURUSD.TODAY.IP,1/8/2016 8:0:0,-0.2
indicators,RSI_2_14_CS.D.EURUSD.TODAY.IP,1/8/2016 8:0:0,-0.1459143968871595330739299611
indicators,EMA_2_CS.D.EURUSD.TODAY.IP,1/8/2016 10:33:18,0.08613581449485738368916463
indicators,EMA_10_CS.D.EURUSD.TODAY.IP,1/8/2016 10:33:18,0.06576228984317779975557102
indicators,EMA_30_CS.D.EURUSD.TODAY.IP,1/8/2016 10:33:18,0.04423151686440903694233242
indicators,EMA_90_CS.D.EURUSD.TODAY.IP,1/8/2016 10:33:18,0.03068108995560439666329667
indicators,RSI_1_14_CS.D.EURUSD.TODAY.IP,1/8/2016 10:33:18,0.2099447513812154696132596685
indicators,RSI_2_14_CS.D.EURUSD.TODAY.IP,1/8/2016 10:33:18,0.2611111111111111111111111111
indicators,EMA_2_CS.D.EURUSD.TODAY.IP,1/8/2016 10:58:9,0.06033293443559215947636627
indicators,EMA_10_CS.D.EURUSD.TODAY.IP,1/8/2016 10:58:9,0.05985808425391401946337762
